FeatureName,FeatureType,DateCode,Measurement,Units,Value,Indicator (road network traffic)
Dumfries and Galloway,Council Area,2015,Ratio,Percent Of Roads,46.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dumfries and Galloway,Council Area,2017,Ratio,Driver Journeys,7.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dumfries and Galloway,Council Area,2016,Count,Vehicle Kilometres,2150,The Total Million Vehicle Kilometres On Scottish Roads
Dumfries and Galloway,Council Area,2014,Ratio,Percent Of Roads,35,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dumfries and Galloway,Council Area,2014,Count,Vehicle Kilometres,2032,The Total Million Vehicle Kilometres On Scottish Roads
Dumfries and Galloway,Council Area,2015,Count,Vehicle Kilometres,2087,The Total Million Vehicle Kilometres On Scottish Roads
Dumfries and Galloway,Council Area,2015,Ratio,Driver Journeys,10.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dumfries and Galloway,Council Area,2003,Ratio,Driver Journeys,7.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dumfries and Galloway,Council Area,2006,Ratio,Percent Of Roads,48,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
Dumfries and Galloway,Council Area,2007,Ratio,Driver Journeys,6.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dumfries and Galloway,Council Area,2007,Count,Vehicle Kilometres,2012,The Total Million Vehicle Kilometres On Scottish Roads
Dumfries and Galloway,Council Area,2005,Ratio,Driver Journeys,5.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
Dumfries and Galloway,Council Area,2006,Count,Vehicle Kilometres,1943,The Total Million Vehicle Kilometres On Scottish Roads
Dumfries and Galloway,Council Area,2007,Ratio,Percent Of Roads,47,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2016,Ratio,Percent Of Roads,39.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2006,Count,Vehicle Kilometres,1055,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2020,Ratio,Percent Of Roads,36.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2017,Ratio,Percent Of Roads,39.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2009,Count,Vehicle Kilometres,1041,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2022,Ratio,Percent Of Roads,34,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2006,Ratio,Percent Of Roads,50,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2007,Ratio,Driver Journeys,10.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2010,Count,Vehicle Kilometres,1045,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2017,Count,Vehicle Kilometres,1139,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2020,Count,Vehicle Kilometres,903,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2014,Ratio,Driver Journeys,7.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2015,Ratio,Driver Journeys,12.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2005,Ratio,Driver Journeys,12.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2012,Ratio,Driver Journeys,6.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2016,Ratio,Driver Journeys,8.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2009,Ratio,Percent Of Roads,40.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2014,Count,Vehicle Kilometres,1079,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2021,Ratio,Driver Journeys,10,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2012,Ratio,Percent Of Roads,40.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2016,Count,Vehicle Kilometres,1101,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2009,Ratio,Driver Journeys,6.67,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2021,Count,Vehicle Kilometres,1048,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2021,Ratio,Percent Of Roads,34,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2017,Ratio,Driver Journeys,9.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2015,Count,Vehicle Kilometres,1089,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2022,Ratio,Driver Journeys,10,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2007,Count,Vehicle Kilometres,1050,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2022,Count,Vehicle Kilometres,1124,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2011,Count,Vehicle Kilometres,1040,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2023,Ratio,Driver Journeys,12,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2008,Ratio,Percent Of Roads,40.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2015,Ratio,Percent Of Roads,39.4,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2018,Ratio,Driver Journeys,8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2019,Ratio,Driver Journeys,8,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2013,Count,Vehicle Kilometres,1037,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2014,Ratio,Percent Of Roads,27.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2008,Count,Vehicle Kilometres,1043,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2011,Ratio,Percent Of Roads,42.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2023,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2018,Count,Vehicle Kilometres,1150,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2019,Count,Vehicle Kilometres,1148,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2018,Ratio,Percent Of Roads,38.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2013,Ratio,Driver Journeys,13.3,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2007,Ratio,Percent Of Roads,43,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2019,Ratio,Percent Of Roads,37.8,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Ayrshire,Council Area,2023,Count,Vehicle Kilometres,1148,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2003,Ratio,Driver Journeys,11.7,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Ayrshire,Council Area,2012,Count,Vehicle Kilometres,1037,The Total Million Vehicle Kilometres On Scottish Roads
East Ayrshire,Council Area,2013,Ratio,Percent Of Roads,27.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2007,Count,Vehicle Kilometres,904,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2011,Ratio,Percent Of Roads,30.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2021,Ratio,Driver Journeys,13,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2019,Count,Vehicle Kilometres,1018,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2019,Ratio,Percent Of Roads,33.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2017,Count,Vehicle Kilometres,1004,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2011,Count,Vehicle Kilometres,852,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2018,Count,Vehicle Kilometres,1006,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2021,Ratio,Percent Of Roads,30,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2005,Ratio,Driver Journeys,14.9,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2020,Count,Vehicle Kilometres,793,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2010,Count,Vehicle Kilometres,853,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2016,Count,Vehicle Kilometres,934,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2012,Ratio,Percent Of Roads,31.6,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2014,Ratio,Percent Of Roads,42,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2017,Ratio,Driver Journeys,11,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2015,Ratio,Driver Journeys,5.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2009,Ratio,Driver Journeys,9.2,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2021,Count,Vehicle Kilometres,932,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2020,Ratio,Percent Of Roads,32.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2009,Ratio,Percent Of Roads,32.5,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2017,Ratio,Percent Of Roads,34.2,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2019,Ratio,Driver Journeys,14,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2014,Count,Vehicle Kilometres,875,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2018,Ratio,Driver Journeys,14,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2016,Ratio,Driver Journeys,10.1,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2007,Ratio,Driver Journeys,9.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2009,Count,Vehicle Kilometres,848,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2012,Ratio,Driver Journeys,7.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2018,Ratio,Percent Of Roads,35,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2007,Ratio,Percent Of Roads,36,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2014,Ratio,Driver Journeys,13.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2006,Count,Vehicle Kilometres,876,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2022,Ratio,Driver Journeys,14,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2015,Count,Vehicle Kilometres,887,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2013,Ratio,Driver Journeys,5.5,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2015,Ratio,Percent Of Roads,32.7,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2013,Count,Vehicle Kilometres,842,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2023,Count,Vehicle Kilometres,1026,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2013,Ratio,Percent Of Roads,42,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2023,Ratio,Driver Journeys,14,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2003,Ratio,Driver Journeys,13.4,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Lothian,Council Area,2016,Ratio,Percent Of Roads,31.9,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2006,Ratio,Percent Of Roads,47,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2022,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2023,Ratio,Percent Of Roads,33,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2012,Count,Vehicle Kilometres,841,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2008,Count,Vehicle Kilometres,866,The Total Million Vehicle Kilometres On Scottish Roads
East Lothian,Council Area,2008,Ratio,Percent Of Roads,32,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Lothian,Council Area,2022,Count,Vehicle Kilometres,1012,The Total Million Vehicle Kilometres On Scottish Roads
East Renfrewshire,Council Area,2014,Count,Vehicle Kilometres,754,The Total Million Vehicle Kilometres On Scottish Roads
East Renfrewshire,Council Area,2012,Ratio,Percent Of Roads,43.3,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Renfrewshire,Council Area,2009,Count,Vehicle Kilometres,733,The Total Million Vehicle Kilometres On Scottish Roads
East Renfrewshire,Council Area,2023,Count,Vehicle Kilometres,790,The Total Million Vehicle Kilometres On Scottish Roads
East Renfrewshire,Council Area,2007,Ratio,Driver Journeys,18,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Renfrewshire,Council Area,2008,Count,Vehicle Kilometres,736,The Total Million Vehicle Kilometres On Scottish Roads
East Renfrewshire,Council Area,2008,Ratio,Percent Of Roads,44,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Renfrewshire,Council Area,2015,Ratio,Driver Journeys,23.6,Percentage Of Driver Journeys Delayed Due To Traffic Congestion
East Renfrewshire,Council Area,2006,Count,Vehicle Kilometres,704,The Total Million Vehicle Kilometres On Scottish Roads
East Renfrewshire,Council Area,2017,Count,Vehicle Kilometres,792,The Total Million Vehicle Kilometres On Scottish Roads
East Renfrewshire,Council Area,2007,Ratio,Percent Of Roads,48,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Renfrewshire,Council Area,2020,Count,Vehicle Kilometres,624,The Total Million Vehicle Kilometres On Scottish Roads
East Renfrewshire,Council Area,2019,Count,Vehicle Kilometres,791,The Total Million Vehicle Kilometres On Scottish Roads
East Renfrewshire,Council Area,2006,Ratio,Percent Of Roads,62,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Renfrewshire,Council Area,2011,Ratio,Percent Of Roads,45.1,The Percentage Of Roads Needing Repairs (Red And Amber Classification)  
East Renfrewshire,Council Area,2011,Count,Vehicle Kilometres,741,The Total Million Vehicle Kilometres On Scottish Roads
